Motif	Factor	Evidence	Curated
Homeodomain_Average_371	GBX1	ChIP-seq	Y
Homeodomain_Average_371	GBX2.1	ChIP-seq	Y
Homeodomain_Average_371	GBX2.2	ChIP-seq	Y
Homeodomain_Average_43	EMX1	ChIP-seq	Y
Homeodomain_Average_43	EMX1.2	ChIP-seq	Y
Homeodomain_Average_43	EMX2	ChIP-seq	Y
Homeodomain_POU_M5566_1.01	POU6F1	ChIP-seq	Y
Homeodomain_POU_M5566_1.01	POU6F2	ChIP-seq	Y
Homeodomain_Average_132	LHX2	ChIP-seq	Y
Homeodomain_Average_132	LHX9	ChIP-seq	Y
Homeodomain_Average_132	MEOX2	ChIP-seq	Y
Homeodomain_Average_332	ALX1	ChIP-seq	Y
Homeodomain_Average_332	ALX4	ChIP-seq	Y
Homeodomain_Average_332	ARX	ChIP-seq	Y
Homeodomain_Average_332	CRX	ChIP-seq	Y
Homeodomain_Average_332	DMBX1	ChIP-seq	Y
Homeodomain_Average_332	DRGX	ChIP-seq	Y
Homeodomain_Average_332	ISX	ChIP-seq	Y
Homeodomain_Average_332	OTP	ChIP-seq	Y
Homeodomain_Average_332	OTX2	ChIP-seq	Y
Homeodomain_Average_332	PAX3	ChIP-seq	Y
Homeodomain_Average_332	PHOX2A	ChIP-seq	Y
Homeodomain_Average_332	PHOX2B	ChIP-seq	Y
Homeodomain_Average_332	PRRX1	ChIP-seq	Y
Homeodomain_Average_332	PRRX2	ChIP-seq	Y
Homeodomain_Average_332	RAX	ChIP-seq	Y
Homeodomain_Average_332	SHOX	ChIP-seq	Y
Homeodomain_Average_332	SHOX2	ChIP-seq	Y
Homeodomain_Average_332	UNCX	ChIP-seq	Y
Homeodomain_Average_332	VSX2	ChIP-seq	Y
Homeodomain_Average_33	CRX	ChIP-seq	Y
Homeodomain_Average_33	OTP	ChIP-seq	Y
Homeodomain_Average_33	OTX1	ChIP-seq	Y
Homeodomain_Average_33	OTX2	ChIP-seq	Y
Homeodomain_Average_33	PHOX2A	ChIP-seq	Y
Homeodomain_Average_33	PHOX2B	ChIP-seq	Y
Homeodomain_M5413_1.01	LBX1	ChIP-seq	Y
Homeodomain_M3510_1.01	NKX6-1	ChIP-seq	Y
Homeodomain_M3510_1.01	NKX6-2	ChIP-seq	Y
Homeodomain_M3510_1.01	NKX6-3	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXA1	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXA2	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXA3	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXA5	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXA6	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXA7	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXB2	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXB3	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXB4	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXB5	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXB7	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXB8	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXB9	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXC3	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXC4	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXC5	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXC6	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXC8	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXC9	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXD3	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXD4	ChIP-seq	Y
Homeodomain_M3298_1.01	HOXD8	ChIP-seq	Y
Homeodomain_M3298_1.01	PDX1	ChIP-seq	Y
Mixed_Average_25	HMG20B	ChIP-seq	Y
Mixed_Average_25	ZNF333	ChIP-seq	Y
Homeodomain_Average_385	ALX1	ChIP-seq	Y
Homeodomain_Average_385	ALX4	ChIP-seq	Y
Homeodomain_Average_385	ARX	ChIP-seq	Y
Homeodomain_Average_385	CRX	ChIP-seq	Y
Homeodomain_Average_385	DMBX1	ChIP-seq	Y
Homeodomain_Average_385	GSC	ChIP-seq	Y
Homeodomain_Average_385	GSC2	ChIP-seq	Y
Homeodomain_Average_385	OTP	ChIP-seq	Y
Homeodomain_Average_385	OTX1	ChIP-seq	Y
Homeodomain_Average_385	OTX2	ChIP-seq	Y
Homeodomain_Average_385	PHOX2A	ChIP-seq	Y
Homeodomain_Average_385	PHOX2B	ChIP-seq	Y
Homeodomain_Average_385	PITX1	ChIP-seq	Y
Homeodomain_Average_385	PITX2	ChIP-seq	Y
Homeodomain_Average_385	PITX3	ChIP-seq	Y
Homeodomain_Average_385	RAX	ChIP-seq	Y
Mixed_Average_44	CRX	ChIP-seq	Y
Mixed_Average_44	OTX2	ChIP-seq	Y
Mixed_Average_44	PHOX2A	ChIP-seq	Y
Mixed_Average_44	PHOX2B	ChIP-seq	Y
Mixed_Average_44	RAX	ChIP-seq	Y
Mixed_Average_44	GATA1	ChIP-seq	Y
Mixed_Average_44	GATA2	ChIP-seq	Y
Mixed_Average_44	GATA3	ChIP-seq	Y
Mixed_Average_44	GATA4	ChIP-seq	Y
Mixed_Average_44	GATA5	ChIP-seq	Y
Mixed_Average_44	GATA6	ChIP-seq	Y
Mixed_Average_38	ARID3A	ChIP-seq	Y
Mixed_Average_38	ARID3B	ChIP-seq	Y
Mixed_Average_38	LHX1	ChIP-seq	Y
Mixed_Average_38	LHX3	ChIP-seq	Y
Mixed_Average_38	LHX4	ChIP-seq	Y
Mixed_Average_38	LHX5	ChIP-seq	Y
Mixed_Average_38	TLX1	ChIP-seq	Y
Mixed_Average_38	TLX2	ChIP-seq	Y
Mixed_Average_38	TLX3	ChIP-seq	Y
Homeodomain_M0858_1.01	HOXA10	ChIP-seq	Y
Homeodomain_M0858_1.01	HOXA11	ChIP-seq	Y
Homeodomain_M0858_1.01	HOXA9	ChIP-seq	Y
Homeodomain_M0858_1.01	HOXB9	ChIP-seq	Y
Homeodomain_M0858_1.01	HOXC10	ChIP-seq	Y
Homeodomain_M0858_1.01	HOXC9	ChIP-seq	Y
Homeodomain_M0858_1.01	HOXD10	ChIP-seq	Y
Mixed_Average_36	PAX4	ChIP-seq	Y
Mixed_Average_36	PAX6	ChIP-seq	Y
Mixed_Average_36	LBX1	ChIP-seq	Y
Mixed_Average_36	LHX2	ChIP-seq	Y
Mixed_Average_36	LHX9	ChIP-seq	Y
Mixed_Average_36	ALX1	ChIP-seq	Y
Mixed_Average_36	ALX4	ChIP-seq	Y
Mixed_Average_36	ARX	ChIP-seq	Y
Mixed_Average_36	BARX1	ChIP-seq	Y
Mixed_Average_36	BSX	ChIP-seq	Y
Mixed_Average_36	DBX1	ChIP-seq	Y
Mixed_Average_36	DBX2	ChIP-seq	Y
Mixed_Average_36	DLX1	ChIP-seq	Y
Mixed_Average_36	DLX2	ChIP-seq	Y
Mixed_Average_36	DLX3	ChIP-seq	Y
Mixed_Average_36	DLX4	ChIP-seq	Y
Mixed_Average_36	DLX5	ChIP-seq	Y
Mixed_Average_36	DLX6	ChIP-seq	Y
Mixed_Average_36	DMBX1	ChIP-seq	Y
Mixed_Average_36	EMX1	ChIP-seq	Y
Mixed_Average_36	EMX1.2	ChIP-seq	Y
Mixed_Average_36	EMX2	ChIP-seq	Y
Mixed_Average_36	EN1	ChIP-seq	Y
Mixed_Average_36	EN2	ChIP-seq	Y
Mixed_Average_36	EVX1	ChIP-seq	Y
Mixed_Average_36	EVX2	ChIP-seq	Y
Mixed_Average_36	GBX1	ChIP-seq	Y
Mixed_Average_36	GBX2.1	ChIP-seq	Y
Mixed_Average_36	GBX2.2	ChIP-seq	Y
Mixed_Average_36	GSX1	ChIP-seq	Y
Mixed_Average_36	GSX2	ChIP-seq	Y
Mixed_Average_36	HESX1	ChIP-seq	Y
Mixed_Average_36	HOXA1	ChIP-seq	Y
Mixed_Average_36	HOXA10	ChIP-seq	Y
Mixed_Average_36	HOXA2	ChIP-seq	Y
Mixed_Average_36	HOXA3	ChIP-seq	Y
Mixed_Average_36	HOXA5	ChIP-seq	Y
Mixed_Average_36	HOXA6	ChIP-seq	Y
Mixed_Average_36	HOXA7	ChIP-seq	Y
Mixed_Average_36	HOXA9	ChIP-seq	Y
Mixed_Average_36	HOXB1	ChIP-seq	Y
Mixed_Average_36	HOXB2	ChIP-seq	Y
Mixed_Average_36	HOXB3	ChIP-seq	Y
Mixed_Average_36	HOXB4	ChIP-seq	Y
Mixed_Average_36	HOXB5	ChIP-seq	Y
Mixed_Average_36	HOXB7	ChIP-seq	Y
Mixed_Average_36	HOXB8	ChIP-seq	Y
Mixed_Average_36	HOXB9	ChIP-seq	Y
Mixed_Average_36	HOXC10	ChIP-seq	Y
Mixed_Average_36	HOXC3	ChIP-seq	Y
Mixed_Average_36	HOXC4	ChIP-seq	Y
Mixed_Average_36	HOXC5	ChIP-seq	Y
Mixed_Average_36	HOXC6	ChIP-seq	Y
Mixed_Average_36	HOXC8	ChIP-seq	Y
Mixed_Average_36	HOXC9	ChIP-seq	Y
Mixed_Average_36	HOXD1	ChIP-seq	Y
Mixed_Average_36	HOXD10	ChIP-seq	Y
Mixed_Average_36	HOXD3	ChIP-seq	Y
Mixed_Average_36	HOXD4	ChIP-seq	Y
Mixed_Average_36	HOXD8	ChIP-seq	Y
Mixed_Average_36	HOXD9	ChIP-seq	Y
Mixed_Average_36	ISX	ChIP-seq	Y
Mixed_Average_36	LBX1	ChIP-seq	Y
Mixed_Average_36	LHX1	ChIP-seq	Y
Mixed_Average_36	LHX2	ChIP-seq	Y
Mixed_Average_36	LHX3	ChIP-seq	Y
Mixed_Average_36	LHX4	ChIP-seq	Y
Mixed_Average_36	LHX5	ChIP-seq	Y
Mixed_Average_36	LHX6	ChIP-seq	Y
Mixed_Average_36	LHX8	ChIP-seq	Y
Mixed_Average_36	LHX9	ChIP-seq	Y
Mixed_Average_36	LMX1A	ChIP-seq	Y
Mixed_Average_36	LMX1B.1	ChIP-seq	Y
Mixed_Average_36	LMX1B.2	ChIP-seq	Y
Mixed_Average_36	MEOX2	ChIP-seq	Y
Mixed_Average_36	MIXL1	ChIP-seq	Y
Mixed_Average_36	MNX1	ChIP-seq	Y
Mixed_Average_36	MSX1	ChIP-seq	Y
Mixed_Average_36	MSX2	ChIP-seq	Y
Mixed_Average_36	NKX2-1	ChIP-seq	Y
Mixed_Average_36	NKX2-2	ChIP-seq	Y
Mixed_Average_36	NKX2-3	ChIP-seq	Y
Mixed_Average_36	NKX2-4	ChIP-seq	Y
Mixed_Average_36	NKX2-5	ChIP-seq	Y
Mixed_Average_36	NKX2-6	ChIP-seq	Y
Mixed_Average_36	NKX2-8	ChIP-seq	Y
Mixed_Average_36	NKX3-1	ChIP-seq	Y
Mixed_Average_36	NKX3-2	ChIP-seq	Y
Mixed_Average_36	OTP	ChIP-seq	Y
Mixed_Average_36	PAX3	ChIP-seq	Y
Mixed_Average_36	PDX1	ChIP-seq	Y
Mixed_Average_36	PHOX2A	ChIP-seq	Y
Mixed_Average_36	PHOX2B	ChIP-seq	Y
Mixed_Average_36	POU6F1	ChIP-seq	Y
Mixed_Average_36	PRRX1	ChIP-seq	Y
Mixed_Average_36	PRRX2	ChIP-seq	Y
Mixed_Average_36	RAX	ChIP-seq	Y
Mixed_Average_36	RAX2	ChIP-seq	Y
Mixed_Average_36	SEBOX	ChIP-seq	Y
Mixed_Average_36	SHOX	ChIP-seq	Y
Mixed_Average_36	SHOX2	ChIP-seq	Y
Mixed_Average_36	UNCX	ChIP-seq	Y
Mixed_Average_36	VAX1	ChIP-seq	Y
Mixed_Average_36	VAX2	ChIP-seq	Y
Mixed_Average_36	VSX1	ChIP-seq	Y
Mixed_Average_36	VSX2	ChIP-seq	Y
Mixed_Average_36	VTN	ChIP-seq	Y
Mixed_Average_36	ZFHX2	ChIP-seq	Y
Homeodomain_POU_Average_48	POU4F1	ChIP-seq	Y
Homeodomain_POU_Average_48	POU4F1.2	ChIP-seq	Y
Homeodomain_POU_Average_48	POU4F2	ChIP-seq	Y
Homeodomain_POU_Average_48	POU6F1	ChIP-seq	Y
Homeodomain_POU_Average_48	POU6F2	ChIP-seq	Y
ARID_BRIGHT_Average_1	ARID3A	ChIP-seq	Y
ARID_BRIGHT_Average_1	ARID3B	ChIP-seq	Y
Homeodomain_Average_395	ISL1	ChIP-seq	Y
Homeodomain_Average_395	ISL2	ChIP-seq	Y
Homeodomain_M5976_1.01	BARX1	ChIP-seq	Y
Homeodomain_M5976_1.01	BARX2	ChIP-seq	Y
Homeodomain_POU_M1143_1.01	POU2F1	ChIP-seq	Y
Homeodomain_Average_349	BARHL1	ChIP-seq	Y
Homeodomain_Average_349	BARHL2	ChIP-seq	Y
Homeodomain_Average_349	NKX2-1	ChIP-seq	Y
Homeodomain_Average_349	NKX2-2	ChIP-seq	Y
Homeodomain_Average_349	NKX2-3	ChIP-seq	Y
Homeodomain_Average_349	NKX2-4	ChIP-seq	Y
Homeodomain_Average_349	NKX2-5	ChIP-seq	Y
Homeodomain_Average_349	NKX2-6	ChIP-seq	Y
Homeodomain_Average_349	NKX2-8	ChIP-seq	Y
Homeodomain_Average_349	NKX3-1	ChIP-seq	Y
Homeodomain_Average_349	NKX3-2	ChIP-seq	Y
Homeodomain_Paired_box_M3586_1.01	PAX4	ChIP-seq	Y
Homeodomain_POU_M3945_1.01	POU3F1	ChIP-seq	Y
Homeodomain_POU_M3945_1.01	POU3F4	ChIP-seq	Y
Homeodomain_Average_41	HESX1	ChIP-seq	Y
Homeodomain_Average_41	LHX2	ChIP-seq	Y
Homeodomain_Average_41	LHX9	ChIP-seq	Y
Homeodomain_Average_261	BARX1	ChIP-seq	Y
Homeodomain_Average_261	MSX1	ChIP-seq	Y
Homeodomain_Average_261	MSX2	ChIP-seq	Y
Homeodomain_Average_34	BARHL1	ChIP-seq	Y
Homeodomain_Average_34	BARHL2	ChIP-seq	Y
Homeodomain_Average_314	HOXA2	ChIP-seq	Y
Homeodomain_Average_314	HOXA3	ChIP-seq	Y
Homeodomain_Average_314	HOXA5	ChIP-seq	Y
Homeodomain_Average_314	HOXA6	ChIP-seq	Y
Homeodomain_Average_314	HOXA7	ChIP-seq	Y
Homeodomain_Average_314	HOXB2	ChIP-seq	Y
Homeodomain_Average_314	HOXB3	ChIP-seq	Y
Homeodomain_Average_314	HOXB4	ChIP-seq	Y
Homeodomain_Average_314	HOXB5	ChIP-seq	Y
Homeodomain_Average_314	HOXB7	ChIP-seq	Y
Homeodomain_Average_314	HOXC3	ChIP-seq	Y
Homeodomain_Average_314	HOXC4	ChIP-seq	Y
Homeodomain_Average_314	HOXC5	ChIP-seq	Y
Homeodomain_Average_314	HOXD3	ChIP-seq	Y
Homeodomain_Average_314	HOXD4	ChIP-seq	Y
Homeodomain_Average_314	LHX6	ChIP-seq	Y
Homeodomain_Average_314	LHX8	ChIP-seq	Y
Homeodomain_Average_314	PDX1	ChIP-seq	Y
Homeodomain_POU_M2879_1.01	POU3F1	ChIP-seq	Y
Homeodomain_POU_M2879_1.01	POU3F2	ChIP-seq	Y
Homeodomain_POU_M2879_1.01	POU3F4	ChIP-seq	Y
Homeodomain_M6007_1.01	DLX1	ChIP-seq	Y
Homeodomain_M6007_1.01	DLX2	ChIP-seq	Y
Homeodomain_M6007_1.01	DLX3	ChIP-seq	Y
Homeodomain_M6007_1.01	DLX4	ChIP-seq	Y
Homeodomain_M6007_1.01	DLX5	ChIP-seq	Y
Homeodomain_M6007_1.01	DLX6	ChIP-seq	Y
Homeodomain_Average_289	NKX2-3	ChIP-seq	Y
Homeodomain_Average_289	NKX3-1	ChIP-seq	Y
Homeodomain_Average_289	NKX3-2	ChIP-seq	Y
Homeodomain_POU_M1137_1.01	POU2F1	ChIP-seq	Y
Homeodomain_POU_M1137_1.01	POU3F4	ChIP-seq	Y
Homeodomain_M5336_1.01	HMBOX1	ChIP-seq	Y
Mixed_Average_47	ARID5B	ChIP-seq	Y
Mixed_Average_47	FOXA1	ChIP-seq	Y
Mixed_Average_47	FOXA2	ChIP-seq	Y
Mixed_Average_47	FOXA4	ChIP-seq	Y
Mixed_Average_47	FOXB1	ChIP-seq	Y
Mixed_Average_47	FOXB2	ChIP-seq	Y
Mixed_Average_47	FOXC1	ChIP-seq	Y
Mixed_Average_47	FOXC2	ChIP-seq	Y
Mixed_Average_47	FOXD1	ChIP-seq	Y
Mixed_Average_47	FOXD2	ChIP-seq	Y
Mixed_Average_47	FOXD3	ChIP-seq	Y
Mixed_Average_47	FOXD4L1.1	ChIP-seq	Y
Mixed_Average_47	FOXD4L1.2	ChIP-seq	Y
Mixed_Average_47	FOXE1	ChIP-seq	Y
Mixed_Average_47	FOXE3	ChIP-seq	Y
Mixed_Average_47	FOXF1	ChIP-seq	Y
Mixed_Average_47	FOXF2	ChIP-seq	Y
Mixed_Average_47	FOXI1	ChIP-seq	Y
Mixed_Average_47	FOXI2	ChIP-seq	Y
Mixed_Average_47	FOXI4.1	ChIP-seq	Y
Mixed_Average_47	FOXI4.2	ChIP-seq	Y
Mixed_Average_47	FOXJ1	ChIP-seq	Y
Mixed_Average_47	FOXJ1.2	ChIP-seq	Y
Mixed_Average_47	FOXJ2	ChIP-seq	Y
Mixed_Average_47	FOXJ3	ChIP-seq	Y
Mixed_Average_47	FOXK2	ChIP-seq	Y
Mixed_Average_47	FOXL1	ChIP-seq	Y
Mixed_Average_47	FOXL2	ChIP-seq	Y
Mixed_Average_47	FOXQ1	ChIP-seq	Y
Forkhead_M3127_1.01	FOXA1	ChIP-seq	Y
Forkhead_M3127_1.01	FOXA2	ChIP-seq	Y
Forkhead_M3127_1.01	FOXA4	ChIP-seq	Y
Forkhead_M3127_1.01	FOXB1	ChIP-seq	Y
Forkhead_M3127_1.01	FOXC1	ChIP-seq	Y
Forkhead_M3127_1.01	FOXC2	ChIP-seq	Y
Forkhead_M3127_1.01	FOXD1	ChIP-seq	Y
Forkhead_M3127_1.01	FOXD2	ChIP-seq	Y
Forkhead_M3127_1.01	FOXD3	ChIP-seq	Y
Forkhead_M3127_1.01	FOXD4L1.1	ChIP-seq	Y
Forkhead_M3127_1.01	FOXD4L1.2	ChIP-seq	Y
Forkhead_M3127_1.01	FOXE1	ChIP-seq	Y
Forkhead_M3127_1.01	FOXE3	ChIP-seq	Y
Forkhead_M3127_1.01	FOXF1	ChIP-seq	Y
Forkhead_M3127_1.01	FOXF2	ChIP-seq	Y
Forkhead_M3127_1.01	FOXI1	ChIP-seq	Y
Forkhead_M3127_1.01	FOXI2	ChIP-seq	Y
Forkhead_M3127_1.01	FOXI4.1	ChIP-seq	Y
Forkhead_M3127_1.01	FOXI4.2	ChIP-seq	Y
Forkhead_M3127_1.01	FOXJ1	ChIP-seq	Y
Forkhead_M3127_1.01	FOXJ1.2	ChIP-seq	Y
Forkhead_M3127_1.01	FOXJ2	ChIP-seq	Y
Forkhead_M3127_1.01	FOXJ3	ChIP-seq	Y
Forkhead_M3127_1.01	FOXK2	ChIP-seq	Y
Forkhead_M3127_1.01	FOXL1	ChIP-seq	Y
Forkhead_M3127_1.01	FOXL2	ChIP-seq	Y
AT_hook_M6099_1.01	HMGA2	ChIP-seq	Y
AT_hook_M0133_1.01	PHF21A	ChIP-seq	Y
Homeodomain_POU_M6236_1.01	POU1F1	ChIP-seq	Y
Homeodomain_POU_Average_46	POU2F1	ChIP-seq	Y
Homeodomain_POU_Average_46	POU2F2	ChIP-seq	Y
Homeodomain_POU_Average_46	POU2F3	ChIP-seq	Y
Homeodomain_POU_Average_46	POU3F1	ChIP-seq	Y
Homeodomain_POU_Average_46	POU3F3	ChIP-seq	Y
Homeodomain_POU_Average_46	POU3F4	ChIP-seq	Y
Homeodomain_POU_Average_45	POU1F1	ChIP-seq	Y
Homeodomain_POU_Average_45	POU3F1	ChIP-seq	Y
Homeodomain_POU_Average_45	POU3F2	ChIP-seq	Y
Homeodomain_POU_Average_45	POU3F3	ChIP-seq	Y
Homeodomain_POU_Average_45	POU3F4	ChIP-seq	Y
Homeodomain_POU_Average_45	POU4F1	ChIP-seq	Y
Homeodomain_POU_Average_45	POU4F1.2	ChIP-seq	Y
Homeodomain_POU_Average_45	POU4F2	ChIP-seq	Y
Homeodomain_POU_Average_45	POU4F3	ChIP-seq	Y
ARID_BRIGHT_M5966_1.01	ARID3A	ChIP-seq	Y
ARID_BRIGHT_M5966_1.01	ARID3B	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXA10	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXA5	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXA6	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXA7	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXA9	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXB5	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXB7	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXB9	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXC10	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXC5	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXC6	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXC9	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXD10	ChIP-seq	Y
Homeodomain_M6123_1.01	HOXD9	ChIP-seq	Y
Homeodomain_M6108_1.01	HOXA10	ChIP-seq	Y
Homeodomain_M6108_1.01	HOXA6	ChIP-seq	Y
Homeodomain_M6108_1.01	HOXA7	ChIP-seq	Y
Homeodomain_M6108_1.01	HOXA9	ChIP-seq	Y
Homeodomain_M6108_1.01	HOXB7	ChIP-seq	Y
Homeodomain_M6108_1.01	HOXB9	ChIP-seq	Y
Homeodomain_M6108_1.01	HOXC10	ChIP-seq	Y
Homeodomain_M6108_1.01	HOXC6	ChIP-seq	Y
Homeodomain_M6108_1.01	HOXC9	ChIP-seq	Y
Homeodomain_M6108_1.01	HOXD10	ChIP-seq	Y
Homeodomain_M6108_1.01	HOXD9	ChIP-seq	Y
Homeodomain_M0992_1.01	PBX1	ChIP-seq	Y
Homeodomain_M0992_1.01	PBX2	ChIP-seq	Y
Homeodomain_M0992_1.01	PBX3	ChIP-seq	Y
TBP_M3884_1.01	TBP	ChIP-seq	Y
TBP_M3884_1.01	TBPL2	ChIP-seq	Y
TBP_Average_1	TBP	ChIP-seq	Y
TBP_Average_1	TBPL2	ChIP-seq	Y
Mixed_Average_45	CPEB1	ChIP-seq	Y
Mixed_Average_45	TBP	ChIP-seq	Y
Mixed_Average_45	TBPL2	ChIP-seq	Y
Mixed_Average_45	CDX1	ChIP-seq	Y
Mixed_Average_45	CDX2	ChIP-seq	Y
Mixed_Average_45	CDX4	ChIP-seq	Y
Mixed_Average_45	HOXA10	ChIP-seq	Y
Mixed_Average_45	HOXA11	ChIP-seq	Y
Mixed_Average_45	HOXA13	ChIP-seq	Y
Mixed_Average_45	HOXA5	ChIP-seq	Y
Mixed_Average_45	HOXA6	ChIP-seq	Y
Mixed_Average_45	HOXA7	ChIP-seq	Y
Mixed_Average_45	HOXA9	ChIP-seq	Y
Mixed_Average_45	HOXB5	ChIP-seq	Y
Mixed_Average_45	HOXB7	ChIP-seq	Y
Mixed_Average_45	HOXB9	ChIP-seq	Y
Mixed_Average_45	HOXC10	ChIP-seq	Y
Mixed_Average_45	HOXC11	ChIP-seq	Y
Mixed_Average_45	HOXC12	ChIP-seq	Y
Mixed_Average_45	HOXC13	ChIP-seq	Y
Mixed_Average_45	HOXC5	ChIP-seq	Y
Mixed_Average_45	HOXC6	ChIP-seq	Y
Mixed_Average_45	HOXC9	ChIP-seq	Y
Mixed_Average_45	HOXD10	ChIP-seq	Y
Mixed_Average_45	HOXD11	ChIP-seq	Y
Mixed_Average_45	HOXD13	ChIP-seq	Y
Mixed_Average_45	HOXD9	ChIP-seq	Y
Homeodomain_Average_386	CDX1	ChIP-seq	Y
Homeodomain_Average_386	CDX2	ChIP-seq	Y
Homeodomain_Average_386	CDX4	ChIP-seq	Y
Homeodomain_Average_238	BARHL1	ChIP-seq	Y
Homeodomain_Average_238	BARHL2	ChIP-seq	Y
Homeodomain_M6121_1.01	HOXA13	ChIP-seq	Y
Homeodomain_M6121_1.01	HOXD13	ChIP-seq	Y
Homeodomain_M2900_1.01	CDX1	ChIP-seq	Y
Homeodomain_M2900_1.01	CDX2	ChIP-seq	Y
Homeodomain_M2900_1.01	CDX4	ChIP-seq	Y
bZIP_M6329_1.01	DBP	ChIP-seq	Y
bZIP_M6329_1.01	HLF	ChIP-seq	Y
bZIP_M6329_1.01	TEF	ChIP-seq	Y
Forkhead_M1735_1.01	FOXA1	ChIP-seq	Y
Forkhead_M1735_1.01	FOXA2	ChIP-seq	Y
Forkhead_M1735_1.01	FOXA4	ChIP-seq	Y
Forkhead_M1735_1.01	FOXB1	ChIP-seq	Y
Forkhead_M1735_1.01	FOXB2	ChIP-seq	Y
Forkhead_M1735_1.01	FOXC1	ChIP-seq	Y
Forkhead_M1735_1.01	FOXC2	ChIP-seq	Y
Forkhead_M1735_1.01	FOXD1	ChIP-seq	Y
Forkhead_M1735_1.01	FOXD2	ChIP-seq	Y
Forkhead_M1735_1.01	FOXD3	ChIP-seq	Y
Forkhead_M1735_1.01	FOXD4L1.1	ChIP-seq	Y
Forkhead_M1735_1.01	FOXD4L1.2	ChIP-seq	Y
Forkhead_M1735_1.01	FOXE1	ChIP-seq	Y
Forkhead_M1735_1.01	FOXE3	ChIP-seq	Y
Forkhead_M1735_1.01	FOXF1	ChIP-seq	Y
Forkhead_M1735_1.01	FOXF2	ChIP-seq	Y
Forkhead_M1735_1.01	FOXI1	ChIP-seq	Y
Forkhead_M1735_1.01	FOXI2	ChIP-seq	Y
Forkhead_M1735_1.01	FOXI4.1	ChIP-seq	Y
Forkhead_M1735_1.01	FOXI4.2	ChIP-seq	Y
Forkhead_M1735_1.01	FOXJ1	ChIP-seq	Y
Forkhead_M1735_1.01	FOXJ1.2	ChIP-seq	Y
Forkhead_M1735_1.01	FOXJ2	ChIP-seq	Y
Forkhead_M1735_1.01	FOXJ3	ChIP-seq	Y
Forkhead_M1735_1.01	FOXK2	ChIP-seq	Y
Forkhead_M1735_1.01	FOXL1	ChIP-seq	Y
Forkhead_M1735_1.01	FOXL2	ChIP-seq	Y
Forkhead_M1735_1.01	FOXQ1	ChIP-seq	Y
GATA_M3198_1.01	GATA1	ChIP-seq	Y
GATA_M3198_1.01	GATA2	ChIP-seq	Y
GATA_M3198_1.01	GATA3	ChIP-seq	Y
GATA_M3198_1.01	GATA4	ChIP-seq	Y
GATA_M3198_1.01	GATA5	ChIP-seq	Y
GATA_M3198_1.01	GATA6	ChIP-seq	Y
Homeodomain_POU_M3550_1.01	POU2F1	ChIP-seq	Y
Homeodomain_POU_M3550_1.01	POU3F4	ChIP-seq	Y
Mixed_Average_31	NFYA	ChIP-seq	Y
Mixed_Average_31	CEBPZ	ChIP-seq	Y
Mixed_Average_31	NFYB	ChIP-seq	Y
Mixed_Average_31	NFYC	ChIP-seq	Y
Mixed_Average_31	PBX1	ChIP-seq	Y
Mixed_Average_31	PBX2	ChIP-seq	Y
Mixed_Average_31	PBX3	ChIP-seq	Y
Mixed_Average_31	FOXA1	ChIP-seq	Y
Mixed_Average_31	FOXA2	ChIP-seq	Y
Mixed_Average_31	FOXA4	ChIP-seq	Y
Mixed_Average_31	FOXB1	ChIP-seq	Y
Mixed_Average_31	FOXB2	ChIP-seq	Y
Mixed_Average_31	FOXC1	ChIP-seq	Y
Mixed_Average_31	FOXC2	ChIP-seq	Y
Mixed_Average_31	FOXD1	ChIP-seq	Y
